BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,32,33.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,33,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,34,39.17,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,35,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,36,36.16,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,37,33.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,38,46.1,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,39,39.24,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,40,40.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,41,47,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,42,50.92,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,43,47,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,44,43.09,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,45,137.49,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,46,82.21,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,47,15.16,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,48,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,49,25.01,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,50,29.33,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,51,97.08,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,52,33.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,53,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,54,82.21,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,55,40.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,56,19.99,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,57,150,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,58,25.01,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,59,10,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,60,36.16,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,61,5,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,62,142.56,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,63,40,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186842,CLOSE BROTHERS RAIL LTD       ,CB5517                ,64,5,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,1,282.96,REACTIVE BUILDING FABRIC                ,09/01/2023,"21,283.69",Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,2,295.92,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,3,668.52,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,4,295.92,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,5,712.8,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,6,424.35,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,7,"1,751.71",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,8,438.57,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,9,272.02,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,10,"1,010.92",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,11,305.26,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,12,107.33,REACTIVE SOFT FM CONTRACT               ,09/01/2023,,Property Department,Facilities & Management Services
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,13,107.33,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,14,107.33,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,15,918,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,16,755.77,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,17,42.48,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,18,236.55,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,19,"3,553.83",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,20,"1,059.14",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,21,107.22,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,22,617.37,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,23,"1,490.40",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,24,533.63,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,25,902.84,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,26,947,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,27,388.5,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,28,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,29,57.25,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,30,90.39,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,31,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,32,51.22,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,33,48.42,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,34,54.23,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,35,60.26,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,36,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,37,168.73,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,38,42.48,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,39,42.18,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,40,61.39,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,41,45.5,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,42,33.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,43,295.92,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,44,45.2,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,45,141.61,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,46,98.65,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,47,39.17,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,48,33.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,49,37.06,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,50,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,51,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,52,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,53,33.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,54,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,55,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,56,33.14,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,57,28.48,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,58,84.36,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,59,45.5,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,60,79.24,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,61,47.01,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,62,47,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,63,45.2,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,64,60.26,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,65,90.39,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,66,21.05,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,67,142.56,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,68,100,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,69,45.2,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,70,10,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,71,10,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,72,25,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,73,39.17,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,74,84.36,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,75,37.99,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,76,69,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,77,19.99,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,78,5,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,79,10,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,80,20,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,81,20,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,82,5,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186867,CLOSE BROTHERS RAIL LTD       ,CB5556                ,83,5,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186886,CLOSE BROTHERS RAIL LTD       ,CB5592                ,1,"8,326.96",REACTIVE SMALL WORKS AND PROJ           ,09/01/2023,"37,256.05",Property Department,Works - Construction
800186886,CLOSE BROTHERS RAIL LTD       ,CB5592                ,2,"28,929.09",REACTIVE SMALL WORKS AND PROJ           ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,1,538.38,REACTIVE BUILDING FABRIC                ,09/01/2023,"49,565.49",Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,2,"3,997.49",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,3,"1,250.16",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,4,"1,212.91",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,5,"2,874.37",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,6,"1,563.96",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,7,"4,998.34",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,8,216,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,9,"1,159.24",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,10,360.84,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,11,"1,251.42",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,12,"1,249.34",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,13,"1,044.65",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,14,"9,507.61",REACTIVE SMALL WORKS AND PROJ           ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,15,120.52,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,16,"1,232.35",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,17,62.66,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,18,419.74,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,19,918,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,20,"3,218.40",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,21,648,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,22,331.1,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,23,"1,679.16",REACTIVE MEP                            ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,24,267.95,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,25,"3,648.55",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,26,"3,564.76",REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,27,39.17,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,28,45.2,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,29,31.03,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,30,30.13,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,31,36.16,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,32,97,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,33,394.6,REACTIVE MEP                            ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,34,126.05,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,35,98.65,REACTIVE MEP                            ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,36,30.13,REACTIVE MEP                            ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,37,64.18,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,38,165.72,REACTIVE MEP                            ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,39,60.26,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,40,51.71,REACTIVE MEP                            ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,41,39.17,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,42,47,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,43,48.18,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,44,82.65,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,45,42.18,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,46,190.76,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,47,62.66,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,48,100,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,49,100,REACTIVE MEP                            ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,50,100,REACTIVE MEP                            ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,51,97,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,52,10,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,53,15,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800186888,CLOSE BROTHERS RAIL LTD       ,CB5593                ,54,25,REACTIVE BUILDING FABRIC                ,09/01/2023,,Property Department,Works - Construction
800187631,CLOSE BROTHERS RAIL LTD       ,CB5667                ,1,150.15,REACTIVE MEP                            ,19/01/2023,"8,287.47",Property Department,Works - Construction
800187631,CLOSE BROTHERS RAIL LTD       ,CB5667                ,2,"2,323.71",REACTIVE BUILDING FABRIC                ,19/01/2023,,Property Department,Works - Construction
800187631,CLOSE BROTHERS RAIL LTD       ,CB5667                ,3,153.12,REACTIVE BUILDING FABRIC                ,19/01/2023,,Property Department,Works - Construction
800187631,CLOSE BROTHERS RAIL LTD       ,CB5667                ,4,993.13,REACTIVE BUILDING FABRIC                ,19/01/2023,,Property Department,Works - Construction
800187631,CLOSE BROTHERS RAIL LTD       ,CB5667                ,5,611.39,REACTIVE BUILDING FABRIC                ,19/01/2023,,Property Department,Works - Construction
800187631,CLOSE BROTHERS RAIL LTD       ,CB5667                ,6,543.33,REACTIVE BUILDING FABRIC                ,19/01/2023,,Property Department,Works - Construction
800187631,CLOSE BROTHERS RAIL LTD       ,CB5667                ,7,30.13,REACTIVE BUILDING FABRIC                ,19/01/2023,,Property Department,Works - Construction
800187631,CLOSE BROTHERS RAIL LTD       ,CB5667                ,8,42.18,REACTIVE BUILDING FABRIC                ,19/01/2023,,Property Department,Works - Construction
